id,depart_date_time,seats,free_seats,user_id,handle_fee_rate,handle_fee_ceiling_factor,handle_fee_maximum,accept_cash,accept_online_payment,quick_booking,flex_booking,price,car_id,currency_id,distance,detour_preference,duration,chat,kids,music,animals,comfort,smoking,id_arr,latitude_arr,longitude_arr,name_arr,id_dep,latitude_dep,longitude_dep,name_dep,time,date,date_weekday,Denmark,SJ_dep,SJ_arr,betalingsvej,betalingsvej_dummy
7391164,2018-08-08T06:25:00+02:00,3,3,1093479,12.5,100,,False,True,True,True,7000,375759.0,1,119112.0,5_minutes,5021,0,1,1,1,1,0,25852936,56.35461039999999,8.6193643,Brogårdsvej 1,25852935,56.1563578,10.2012785,8 Møllegade,06:25:00,2018-08-08,2,True,False,False,0,0
7391166,2018-08-15T11:15:00+02:00,1,0,986892,12.5,100,,False,True,False,False,12000,353997.0,1,297268.0,none,10507,0,0,0,0,1,0,25852950,56.175517000000006,10.0660207,Blankhøj,25852949,55.638622700000006,12.5831836,"Bella Center St. (Metro), Köpenhamn",11:15:00,2018-08-15,2,True,True,False,1,1
7391168,2018-08-10T17:00:00+02:00,3,3,2271106,12.5,100,,False,True,False,False,11500,394352.0,1,93693.0,flexible,4443,0,1,1,0,0,0,25852955,55.56892979999999,9.749517,Fredericia,25852954,56.162939,10.203921,Aarhus,17:00:00,2018-08-10,4,True,False,False,0,0
7391169,2018-08-09T06:25:00+02:00,3,3,1093479,12.5,100,,False,True,True,True,7000,375759.0,1,119112.0,5_minutes,5021,0,1,1,1,1,0,25852957,56.35461039999999,8.6193643,Brogårdsvej 1,25852956,56.1563578,10.2012785,8 Møllegade,06:25:00,2018-08-09,3,True,False,False,0,0
7391171,2018-08-13T06:25:00+02:00,3,2,1093479,12.5,100,,False,True,True,True,7000,375759.0,1,119112.0,5_minutes,5021,0,1,1,1,1,0,25852963,56.35461039999999,8.6193643,Brogårdsvej 1,25852962,56.1563578,10.2012785,8 Møllegade,06:25:00,2018-08-13,0,True,False,False,0,0
7391172,2018-08-14T06:25:00+02:00,3,2,1093479,12.5,100,,False,True,True,True,7000,375759.0,1,119112.0,5_minutes,5021,0,1,1,1,1,0,25852965,56.35461039999999,8.6193643,Brogårdsvej 1,25852964,56.1563578,10.2012785,8 Møllegade,06:25:00,2018-08-14,1,True,False,False,0,0
7391177,2018-08-12T17:00:00+02:00,3,3,2271106,12.5,100,,False,True,False,False,11500,394352.0,1,93463.0,flexible,4409,0,1,1,0,0,0,25852975,56.162939,10.203921,Aarhus,25852974,55.56892979999999,9.749517,Fredericia,17:00:00,2018-08-12,6,True,False,False,0,0
7391179,2018-08-13T09:00:00+02:00,3,0,678602,12.5,100,,False,True,True,True,10000,402941.0,1,275419.0,flexible,10792,0,0,0,1,1,0,25852997,55.662843,12.5344479,Rektorparken 1,25852996,55.326936,8.774665000000029,Ribe,09:00:00,2018-08-13,0,True,False,True,1,1
7391183,2018-08-08T15:30:00+02:00,3,3,2286786,12.5,100,,False,True,True,True,3000,398223.0,1,25856.0,5_minutes,1460,0,0,0,0,0,0,25852991,55.648008,11.819202,Kirke Sonnerup,25852990,55.5390469,11.5912055,Stenlille St.,15:30:00,2018-08-08,2,True,True,True,2,0
7391185,2018-08-10T08:00:00+02:00,3,2,1131138,12.5,100,,False,True,True,True,12500,399169.0,1,178533.0,none,7178,0,0,0,0,1,0,25853003,55.38743100000001,10.125458,Vissenbjerg,25853002,55.6867523,12.537939,Holger Danskes Vej 20,08:00:00,2018-08-10,4,True,True,False,1,1
7391190,2018-08-08T16:00:00+02:00,3,3,2286786,12.5,100,,False,True,True,True,3000,398223.0,1,25771.0,5_minutes,1463,0,0,0,0,0,0,25853026,55.5390469,11.5912055,Stenlille St.,25853025,55.648008,11.819202,Kirke Sonnerup,16:00:00,2018-08-08,2,True,True,True,2,0
7391202,2018-08-10T14:45:00+02:00,2,2,1112635,12.5,100,,False,True,False,True,20000,340741.0,1,345858.0,5_minutes,12673,0,1,0,0,0,0,25853072,56.56995670000001,9.019657400000002,Odgaardsvej 38,25853071,55.65901160000001,12.3516158,Albertslund,14:45:00,2018-08-10,4,True,True,False,1,1
7391209,2018-08-13T18:00:00+02:00,2,0,882491,12.5,100,,False,True,False,True,25000,302380.0,1,479685.0,5_minutes,17082,0,1,1,1,1,0,25853097,57.442711,10.521006,Frederikshavn,25853096,55.6760968,12.568337199999998,København,18:00:00,2018-08-13,0,True,True,False,1,1
7391213,2018-08-09T17:00:00+02:00,3,3,118839,12.5,100,,False,True,True,True,13000,274081.0,1,215966.0,5_minutes,8299,0,0,0,0,1,0,25860292,55.6760968,12.568337199999998,København,25860291,55.567883,9.740867,Fredericia Banegård,17:00:00,2018-08-09,3,True,False,True,1,1
7391215,2018-08-09T17:00:00+02:00,4,0,1055293,12.5,100,,False,True,True,False,10000,,1,164986.0,none,6660,0,0,0,0,0,0,25853143,55.476466,8.459405,Esbjerg,25853142,56.162939,10.203921,Aarhus,17:00:00,2018-08-09,3,True,False,False,0,0
7391220,2018-08-09T07:45:00+02:00,3,2,220130,12.5,100,,False,True,True,False,4000,208176.0,1,84988.0,none,3687,0,0,0,0,1,0,25860369,56.1367619,8.9659223,"Markedspladsen, Herning",25860368,56.1580153,10.198918699999998,"Vesterbro Torv, Aarhus",07:45:00,2018-08-09,3,True,False,False,0,0
7391225,2018-08-09T16:30:00+02:00,2,0,144325,12.5,100,,False,True,False,True,12500,29771.0,1,366904.0,5_minutes,14853,0,1,1,0,1,0,25853192,56.48493000000001,8.589933,Struer,25853189,55.67389770000001,12.5409051,Frederiksberg Allé,16:30:00,2018-08-09,3,True,True,False,1,1
7391229,2018-08-08T13:00:00+02:00,3,0,204066,12.5,100,,False,True,False,True,8500,,1,185328.0,none,7265,0,1,1,0,1,0,25853194,56.1460465,10.2027261,Aarhus C,25853193,57.442711,10.521006,Frederikshavn,13:00:00,2018-08-08,2,True,False,False,0,0
7391230,2018-08-09T06:00:00+02:00,2,2,860852,12.5,100,,False,True,True,True,10000,402951.0,1,151642.0,none,6116,0,0,1,0,1,0,25853329,56.0428821,9.9246946,"Skanderborg st., Skanderborg",25853328,55.10415500000001,10.228725,Faaborg,06:00:00,2018-08-09,3,True,False,False,0,0
7391246,2018-08-08T14:25:00+02:00,4,4,134963,12.5,100,,False,True,False,True,7000,258778.0,1,115865.0,none,4411,0,1,1,0,0,0,25853270,57.0427188,9.9180986,John F. Kennedys Plads,25853269,56.1745537,10.2031857,Stjernepladsen,14:25:00,2018-08-08,2,True,False,False,0,0
7391263,2018-09-07T17:00:00+02:00,3,3,57802,12.5,100,,False,True,True,True,14000,,1,298909.0,flexible,11171,0,0,0,0,0,0,26125111,55.6760968,12.568337199999998,København,26125110,55.623151,8.48215,Varde,17:00:00,2018-09-07,4,True,False,True,1,1
7391265,2018-08-08T07:00:00+02:00,3,3,936563,12.5,100,,False,True,True,False,5500,284168.0,1,117507.0,none,4432,0,0,1,0,1,0,25853377,57.0148037,9.9842619,Aalborg Universitet,25853376,56.161127,10.2121588,Nørreport,07:00:00,2018-08-08,2,True,False,False,0,0
7391276,2018-09-09T14:00:00+02:00,3,3,57802,12.5,100,,False,True,True,True,14000,,1,298348.0,flexible,11003,0,0,0,0,0,0,25853424,55.623151,8.48215,Varde,25853423,55.6760968,12.568337199999998,København,14:00:00,2018-09-09,6,True,True,False,1,1
7391292,2018-08-08T11:00:00+02:00,3,3,2324558,12.5,100,,False,True,True,True,6000,,1,70617.0,5_minutes,3311,0,0,0,0,0,0,25853497,55.394786,10.3833951,Odense C,25853496,55.4942351,9.4704163,16 Hospitalsgade,11:00:00,2018-08-08,2,True,False,False,0,0
7391293,2018-08-08T14:00:00+02:00,3,3,622540,12.5,100,,False,True,True,True,15000,116476.0,1,307288.0,5_minutes,10888,0,1,1,1,1,0,25853501,56.13055110000001,8.983420800000003,"Godsbanevej, Herning",25853500,55.6713363,12.5667966,"Hovedbanegården, Copenhagen",14:00:00,2018-08-08,2,True,True,False,1,1
7391306,2018-08-13T08:00:00+02:00,3,3,99833,12.5,100,,False,True,False,False,5000,327512.0,1,48752.0,none,2493,0,1,1,0,1,0,25853553,55.032224,9.417494,"Stegholt v EUC (Aabenraa), Åbenrå",25853551,54.992134,9.865661,Guderup,08:00:00,2018-08-13,0,True,False,False,0,0
7391309,2018-08-07T20:00:00+02:00,3,3,639411,12.5,100,,False,True,False,True,14000,,1,263814.0,flexible,9907,0,1,1,0,1,0,25853568,55.6760968,12.568337199999998,København,25853567,55.250072,9.48911,Haderslev,20:00:00,2018-08-07,1,True,False,True,1,1
7391310,2018-08-10T15:00:00+02:00,1,0,818704,12.5,100,,False,True,True,True,14000,399946.0,1,300230.0,5_minutes,11417,0,1,1,0,1,0,25853605,55.68419889999999,12.5795433,"København K, København",25853604,55.623151,8.48215,Varde,15:00:00,2018-08-10,4,True,False,True,1,1
7391318,2018-08-07T18:55:00+02:00,4,4,153442,12.5,100,,False,True,True,True,8000,,1,228100.0,5_minutes,9980,0,1,0,0,0,0,25853603,55.75521310000001,12.5127575,"IKEA Gentofte, Nybrovej, Gentofte",25853600,55.54697629999999,9.6507869,"Skærbækvej, Fredericia",18:55:00,2018-08-07,1,True,False,True,1,1
7391326,2018-08-11T11:00:00+02:00,3,3,2325825,12.5,100,,False,True,False,True,7000,402903.0,1,130392.0,15_minutes,5328,0,0,1,0,0,0,25853637,56.452027,9.3963471,Viborg,25853636,57.4567788,9.9957635,Hjørring,11:00:00,2018-08-11,5,True,False,False,0,0
7391329,2018-08-10T17:00:00+02:00,3,0,530257,12.5,100,,False,True,True,True,13000,235024.0,1,230061.0,none,8594,0,0,1,0,1,0,25853654,55.4867574,9.4483683,"REMA 1000 Seest, Seestvej, Kolding",25853652,55.6509152,12.5407751,"A. C. Meyers Vænge 14, København",17:00:00,2018-08-10,4,True,True,False,1,1
7391330,2018-08-08T08:20:00+02:00,3,3,912119,12.5,100,,False,True,False,True,11000,402963.0,1,277778.0,5_minutes,10281,0,0,0,0,1,0,25853664,56.0249635,9.9262854,Smukfest,25853663,55.6831253,12.522877,Seedorffs Vænge,08:20:00,2018-08-08,2,True,True,False,1,1
7391332,2018-08-10T14:05:00+02:00,1,1,63509,12.5,100,,False,True,True,False,8000,311489.0,1,125242.0,5_minutes,5166,0,0,0,0,1,0,25853670,55.3940108,10.375667,"Føtex / Vesterbro (Odense Kommune), Odense",25853669,55.0235004,9.4222645,"Skelbækvej 2, Aabenraa",14:05:00,2018-08-10,4,True,False,False,0,0
7391354,2018-08-08T16:00:00+02:00,1,1,91449,12.5,100,,False,True,False,True,20000,309195.0,1,279893.0,5_minutes,10303,0,0,1,0,1,0,25853756,57.04881949999999,9.921747,Aalborg,25853755,54.93447,9.250136,Tinglev,16:00:00,2018-08-08,2,True,False,False,0,0
7391358,2018-08-08T16:00:00+02:00,3,3,658305,12.5,100,,False,True,False,False,5500,,1,79398.0,5_minutes,3488,0,1,1,0,1,0,25854170,55.394786,10.3833951,Odense C,25854169,55.71131120000001,9.536354,Vejle,16:00:00,2018-08-08,2,True,False,False,0,0
7391361,2018-08-13T20:00:00+02:00,1,1,1746870,12.5,100,,False,True,True,True,14500,,1,415127.0,5_minutes,14818,0,0,0,0,0,0,25936744,57.0295958,9.9372599,79 Blegkilde Alle,25936743,55.6107703,12.6051632,Kastrup,20:00:00,2018-08-13,0,True,True,False,1,1
7391362,2018-08-08T04:30:00+02:00,3,3,2034997,12.5,100,,False,True,False,False,4500,340541.0,1,70003.0,none,4183,0,0,0,0,1,0,25853798,56.1460465,10.2027261,"Aarhus C, Aarhus",25853797,56.47239870000001,9.3943365,"Engelsborg (Viborg), Viborg",04:30:00,2018-08-08,2,True,False,False,0,0
7391365,2018-08-08T13:25:00+02:00,3,3,2034997,12.5,100,,False,True,False,False,5000,340541.0,1,67104.0,none,4042,0,0,0,0,1,0,25853807,56.452027,9.3963471,Viborg,25853806,56.1518715,10.2091672,"Aarhus Rutebilstation, Aarhus C, Aarhus",13:25:00,2018-08-08,2,True,False,False,0,0
7391368,2018-08-09T08:00:00+02:00,2,2,274644,12.5,100,,False,True,True,True,18500,114004.0,1,305257.0,5_minutes,11915,0,0,1,0,0,0,25853822,55.6713363,12.5667966,Hovedbanegården,25853820,56.150356,10.204572,Aarhus Hovedbanegård,08:00:00,2018-08-09,3,True,False,True,1,1
7391369,2018-08-16T16:30:00+02:00,2,0,85432,12.5,100,,False,True,True,False,14500,398763.0,1,231525.0,5_minutes,8741,0,1,0,0,1,0,25853824,55.7067291,9.5365349,Vejle,25853823,55.6862009,12.4987366,Flintholm St. (Grøndals Parkvej),16:30:00,2018-08-16,3,True,True,False,1,1
7391372,2018-08-13T12:00:00+02:00,3,3,1746870,12.5,100,,False,True,True,True,25000,,1,416194.0,5_minutes,15259,0,0,0,0,0,0,25853836,55.6760968,12.568337199999998,København,25853835,57.04881949999999,9.921747,Aalborg,12:00:00,2018-08-13,0,True,False,True,1,1
7391377,2018-08-08T19:00:00+02:00,3,0,1074352,12.5,100,,False,True,True,True,15000,287324.0,1,305269.0,5_minutes,11507,0,1,1,0,1,0,25853855,56.1508179,10.2050248,"Aarhus Hovedbanegård, Banegårdspladsen 1, Aarhus, Aarhus C",25853854,55.67402070000001,12.564243199999998,"Hovedbanegården, København",19:00:00,2018-08-08,2,True,True,False,1,1
7391378,2018-08-09T10:30:00+02:00,1,1,1936449,12.5,100,,False,True,True,False,11000,332679.0,1,135437.0,5_minutes,5259,0,1,1,0,0,0,25853849,56.361534,8.621727,Holstebro,25853848,55.49082660000001,9.4812522,Kolding St.,10:30:00,2018-08-09,3,True,False,False,0,0
7391381,2018-08-10T15:30:00+02:00,3,3,658305,12.5,100,,False,True,False,True,6500,,1,74560.0,5_minutes,2828,0,1,1,0,1,0,25854068,56.1327313,8.977798199999997,Herning Station,25854067,55.71131120000001,9.536354,Vejle,15:30:00,2018-08-10,4,True,False,False,0,0
7391382,2018-08-22T18:45:00+02:00,3,1,1845,12.5,100,,False,True,True,False,16500,213298.0,1,185137.0,5_minutes,11290,0,1,1,0,1,0,25853948,55.6737262,12.5643594,Banegårdspladsen,25853946,56.16141800000001,10.217446,"Aarhus, Aarhus Havn",18:45:00,2018-08-22,2,True,False,True,1,1
7391387,2018-08-09T07:30:00+02:00,3,3,658305,12.5,100,,False,True,False,False,5000,,1,75987.0,none,3524,0,1,1,0,1,0,25854058,55.71131120000001,9.536354,Vejle,25854057,55.394786,10.3833951,Odense C,07:30:00,2018-08-09,3,True,False,False,0,0
7391388,2018-08-08T10:30:00+02:00,2,0,66771,12.5,100,,False,True,True,True,13500,245336.0,1,185544.0,flexible,11322,0,1,1,1,1,0,25853887,56.1460465,10.2027261,Aarhus C,25853886,55.6854348,12.4986602,Flintholm St.,10:30:00,2018-08-08,2,True,True,False,1,1
7391390,2018-08-13T05:30:00+02:00,3,1,166051,12.5,100,,False,True,False,True,6000,397104.0,1,119242.0,none,5055,0,1,1,0,1,0,25862693,56.150325,10.2046758,Aarhus Hovedbanegård,25862692,57.04318489999999,9.9171509,Aalborg St.,05:30:00,2018-08-13,0,True,False,False,0,0
7391394,2018-08-10T07:30:00+02:00,3,3,658305,12.5,100,,False,True,False,False,5000,,1,75987.0,none,3524,0,1,1,0,1,0,25854062,55.71131120000001,9.536354,Vejle,25854061,55.394786,10.3833951,Odense C,07:30:00,2018-08-10,4,True,False,False,0,0
7391395,2018-08-24T17:30:00+02:00,3,0,1845,12.5,100,,False,True,True,False,16500,213298.0,1,186880.0,5_minutes,11629,0,1,1,0,1,0,25853933,56.1506404,10.2038125,Banegårdspladsen,25853931,55.6737262,12.5643594,Banegårdspladsen,17:30:00,2018-08-24,4,True,True,False,1,1
7391396,2018-08-09T16:30:00+02:00,1,1,1936449,12.5,100,,False,True,True,False,11000,332679.0,1,193654.0,5_minutes,8545,0,1,1,0,0,0,25853916,57.442711,10.521006,Frederikshavn,25853915,56.361534,8.621727,Holstebro,16:30:00,2018-08-09,3,True,False,False,0,0
7391398,2018-08-09T10:00:00+02:00,2,2,274644,12.5,100,,False,True,True,True,16500,114004.0,1,305257.0,5_minutes,11915,0,0,1,0,0,0,25875634,55.6713363,12.5667966,Hovedbanegården,25875632,56.150356,10.204572,Aarhus Hovedbanegård,10:00:00,2018-08-09,3,True,False,True,1,1
7391402,2018-12-21T18:45:00+01:00,1,1,1988986,12.5,100,,False,True,False,True,25000,354098.0,1,383641.0,flexible,17962,0,0,0,0,0,0,25853940,57.58691999999999,10.188126,Tversted,25853938,55.816157,12.535531,Nærum,18:45:00,2018-12-21,4,True,True,False,1,1
7391403,2018-08-10T12:00:00+02:00,1,1,1936449,12.5,100,,False,True,True,False,11000,332679.0,1,162972.0,5_minutes,7378,0,1,1,0,0,0,25853945,57.0400556,8.4932873,Klitmøller,25853944,57.442711,10.521006,Frederikshavn,12:00:00,2018-08-10,4,True,False,False,0,0
7391406,2018-12-28T17:00:00+01:00,1,1,1988986,12.5,100,,False,True,False,True,25000,354098.0,1,386020.0,flexible,17673,0,0,0,0,0,0,25853957,55.816157,12.535531,Nærum,25853955,57.58691999999999,10.188126,Tversted,17:00:00,2018-12-28,4,True,False,True,1,1
7391409,2018-08-08T15:30:00+02:00,3,3,2326098,12.5,100,,False,True,False,True,9000,402968.0,1,208669.0,15_minutes,7941,0,1,0,0,0,0,25863847,55.66335110000001,12.5143605,Valby,25863846,55.5684749,9.7409232,Fredericia Banegård,15:30:00,2018-08-08,2,True,False,True,1,1
7391410,2018-08-14T05:30:00+02:00,3,0,166051,12.5,100,,False,True,False,True,6000,397104.0,1,119280.0,none,5018,0,1,1,0,1,0,25853972,56.1506404,10.2038125,Banegårdspladsen,25853971,57.04318489999999,9.9171509,Aalborg St.,05:30:00,2018-08-14,1,True,False,False,0,0
7391411,2018-08-15T05:30:00+02:00,3,0,166051,12.5,100,,False,True,False,True,6000,397104.0,1,119242.0,none,5055,0,1,1,0,1,0,25862704,56.150325,10.2046758,Aarhus Hovedbanegård,25862703,57.04318489999999,9.9171509,Aalborg St.,05:30:00,2018-08-15,2,True,False,False,0,0
7391412,2018-08-16T05:30:00+02:00,3,3,166051,12.5,100,,False,True,False,True,6000,397104.0,1,119242.0,none,5055,0,1,1,0,1,0,25862714,56.150325,10.2046758,Aarhus Hovedbanegård,25862713,57.04318489999999,9.9171509,Aalborg St.,05:30:00,2018-08-16,3,True,False,False,0,0
7391413,2018-08-17T05:30:00+02:00,3,0,166051,12.5,100,,False,True,False,True,6000,397104.0,1,119242.0,none,5055,0,1,1,0,1,0,25862718,56.150325,10.2046758,Aarhus Hovedbanegård,25862717,57.04318489999999,9.9171509,Aalborg St.,05:30:00,2018-08-17,4,True,False,False,0,0
7391423,2018-08-13T15:15:00+02:00,3,0,166051,12.5,100,,False,True,False,True,6000,397104.0,1,119549.0,none,5148,0,1,1,0,1,0,25854066,57.04318489999999,9.917150900000019,Aalborg St.,25854065,56.150325,10.2046758,Aarhus Hovedbanegård,15:15:00,2018-08-13,0,True,False,False,0,0
7391424,2018-08-14T15:15:00+02:00,3,0,166051,12.5,100,,False,True,False,True,6000,397104.0,1,119549.0,none,5148,0,1,1,0,1,0,25854085,57.04318489999999,9.917150900000019,Aalborg St.,25854084,56.150325,10.2046758,Aarhus Hovedbanegård,15:15:00,2018-08-14,1,True,False,False,0,0
7391425,2018-08-15T15:15:00+02:00,3,0,166051,12.5,100,,False,True,False,True,6000,397104.0,1,119549.0,none,5148,0,1,1,0,1,0,25854127,57.04318489999999,9.917150900000019,Aalborg St.,25854126,56.150325,10.2046758,Aarhus Hovedbanegård,15:15:00,2018-08-15,2,True,False,False,0,0
7391426,2018-08-16T15:15:00+02:00,3,0,166051,12.5,100,,False,True,False,True,6000,397104.0,1,119549.0,none,5148,0,1,1,0,1,0,25854133,57.04318489999999,9.917150900000019,Aalborg St.,25854132,56.150325,10.2046758,Aarhus Hovedbanegård,15:15:00,2018-08-16,3,True,False,False,0,0
7391442,2018-08-12T13:30:00+02:00,1,1,1936449,12.5,100,,False,True,True,False,20000,332679.0,1,433920.0,15_minutes,17166,0,1,1,0,0,0,25854070,55.68419889999999,12.5795433,København K,25854069,57.0400556,8.4932873,Klitmøller,13:30:00,2018-08-12,6,True,False,True,1,1
7391444,2018-08-08T12:00:00+02:00,3,3,1621994,12.5,100,,False,True,False,True,7000,278089.0,1,154864.0,5_minutes,5592,0,0,0,0,1,0,25854087,54.9120193,9.7791569,Sønderborg St.,25854086,55.5398172,8.5174649,Esbjerg N,12:00:00,2018-08-08,2,True,False,False,0,0
7391464,2018-08-12T14:00:00+02:00,3,0,872068,12.5,100,,True,False,False,True,0,191813.0,1,118346.0,flexible,4907,0,1,1,0,0,0,25854138,57.04881949999999,9.921747,Aalborg,25854137,56.162939,10.203921,Aarhus,14:00:00,2018-08-12,6,True,False,False,0,0
7391466,2018-08-09T13:00:00+02:00,3,0,2326098,12.5,100,,False,True,True,True,13000,402968.0,1,321654.0,flexible,11558,0,1,0,0,0,0,25854182,56.1867493,10.194531,Randersvej,25854181,55.7311414,12.568095199999998,Hellerup St.,13:00:00,2018-08-09,3,True,True,False,1,1
7391473,2018-08-10T17:00:00+02:00,2,1,187388,12.5,100,,False,True,False,True,9000,,1,141916.0,5_minutes,6712,0,1,1,0,1,0,25854211,56.1327313,8.977798199999997,Herning Station,25854209,57.0427716,9.9173032,John F. Kennedys Plads 3,17:00:00,2018-08-10,4,True,False,False,0,0
7391500,2018-08-07T22:30:00+02:00,3,3,1833449,12.5,100,,False,True,True,True,10000,,1,24886.0,flexible,1413,0,1,1,0,0,0,25854278,56.1460465,10.2027261,"Aarhus C, Aarhus",25854277,56.037247,9.9297989,Skanderborg,22:30:00,2018-08-07,1,True,False,False,0,0
7391519,2018-08-12T16:30:00+02:00,3,0,872068,12.5,100,,True,False,False,True,0,191813.0,1,118426.0,flexible,4868,0,1,1,0,0,0,25854316,56.162939,10.203921,Aarhus,25854315,57.04881949999999,9.921747,Aalborg,16:30:00,2018-08-12,6,True,False,False,0,0
7391525,2018-08-08T06:25:00+02:00,3,3,274664,12.5,100,,False,True,True,True,7000,402437.0,1,107705.0,5_minutes,4987,0,1,1,1,0,1,25854333,55.289365,9.056495,Stadionvej 30,25854332,55.401496,10.3871184,Odense Station,06:25:00,2018-08-08,2,True,False,False,0,0
7391528,2018-08-08T14:30:00+02:00,3,3,274664,12.5,100,,False,True,True,True,6000,402437.0,1,73996.0,5_minutes,3904,0,1,1,1,0,1,25854346,55.75311899999999,9.4168679,Jelling,25854345,55.289365,9.056495,Stadionvej 30,14:30:00,2018-08-08,2,True,False,False,0,0
7391536,2018-08-07T22:00:00+02:00,2,2,178343,12.5,100,,False,True,False,True,8000,,1,134573.0,none,6461,0,0,1,1,0,1,25854369,56.162939,10.203921,Aarhus,25854367,56.08805400000001,8.257632899999999,Ringkøbing,22:00:00,2018-08-07,1,True,False,False,0,0
7391539,2018-08-07T19:45:00+02:00,1,1,2326130,12.5,100,,False,True,False,True,6500,,1,111555.0,5_minutes,4214,0,0,0,0,0,0,25854377,54.833123,9.356859,Padborg,25854376,55.71131120000001,9.536354,Vejle,19:45:00,2018-08-07,1,True,False,False,0,0
7391544,2018-08-07T21:50:00+02:00,2,2,68235,12.5,100,,False,True,True,True,7000,172980.0,1,164110.0,flexible,6360,0,1,1,1,1,0,25855828,55.642522,12.4753859,Hvidovre,25855827,55.3948344,10.3169862,Odense V,21:50:00,2018-08-07,1,True,False,True,1,1
7391545,2018-08-12T06:40:00+02:00,3,0,172398,12.5,100,,False,True,True,True,12000,346897.0,1,299286.0,5_minutes,11239,0,1,1,0,1,0,25854397,56.151892,10.208894099999998,Aarhus Rutebilstation,25854396,55.6854348,12.4986602,Flintholm St.,06:40:00,2018-08-12,6,True,True,False,1,1
7391550,2018-08-10T07:00:00+02:00,3,3,966819,12.5,100,,False,True,False,False,4500,372047.0,1,62930.0,5_minutes,2621,0,0,1,0,1,0,25854411,57.43967660000001,10.5437489,Silovej,25854410,57.0494394,9.9164422,Vesterbro 68C,07:00:00,2018-08-10,4,True,False,False,0,0
7391551,2018-08-10T15:15:00+02:00,2,0,95950,12.5,100,,False,True,True,True,10000,,1,168307.0,5_minutes,7363,0,0,0,0,1,0,25856227,55.1175835,8.8077649,Doestrup(Soenderjylland) st,25856226,56.1630594,10.1975319,Langelandsgade 52,15:15:00,2018-08-10,4,True,False,False,0,0
7391555,2018-08-11T11:30:00+02:00,2,2,1851243,12.5,100,,False,True,False,True,6000,380793.0,1,99577.0,15_minutes,3818,0,1,1,0,1,0,25907928,54.913811,9.792178,Sønderborg,25907927,55.495973,9.4730519,Kolding,11:30:00,2018-08-11,5,True,False,False,0,0
7391559,2018-08-12T16:30:00+02:00,3,3,1851243,12.5,100,,False,True,False,True,6000,380793.0,1,96192.0,15_minutes,3770,0,1,1,0,1,0,25854449,55.484899,9.447005,Holbergsparken,25854448,54.9231052,9.8279002,Augustenborg Landevej,16:30:00,2018-08-12,6,True,False,False,0,0
7391563,2018-08-09T06:00:00+02:00,3,3,1355117,12.5,100,,False,True,True,True,7500,397866.0,1,155446.0,5_minutes,6878,0,1,1,0,0,0,25854468,55.94947929999999,9.1443391,Fredskovvej,25854467,57.0702037,9.9464656,McDonald's,06:00:00,2018-08-09,3,True,False,False,0,0
7391564,2018-08-09T16:20:00+02:00,3,3,1355117,12.5,100,,False,True,True,True,7500,397866.0,1,151945.0,5_minutes,7172,0,1,1,0,0,0,25854478,57.0702037,9.9464656,McDonald's,25854477,55.94947929999999,9.1443391,Fredskovvej,16:20:00,2018-08-09,3,True,False,False,0,0
7391565,2018-08-08T07:45:00+02:00,3,3,556871,12.5,100,,False,True,False,False,6000,402976.0,1,126358.0,5_minutes,4837,0,0,1,0,1,0,25854480,56.1864657,10.1891562,11 Olof Palmes Allé,25854479,56.3588828,8.616486199999999,1 Kirkepladsen,07:45:00,2018-08-08,2,True,False,False,0,0
7391566,2018-08-10T10:00:00+02:00,3,3,11768,12.5,100,,False,True,True,True,10000,1393.0,1,195728.0,flexible,9146,0,1,1,1,1,0,25854483,55.394786,10.3833951,Odense C,25854481,56.196327,10.677857,Ebeltoft,10:00:00,2018-08-10,4,True,False,False,0,0
7391570,2018-08-10T16:00:00+02:00,3,3,11768,12.5,100,,False,True,True,True,9000,1393.0,1,169175.0,flexible,6815,0,1,1,1,1,0,25860272,55.6760968,12.568337199999998,København,25860271,55.394786,10.3833951,Odense C,16:00:00,2018-08-10,4,True,False,True,1,1
7391571,2018-08-12T16:00:00+02:00,3,3,11768,12.5,100,,False,True,True,True,7000,1393.0,1,169175.0,flexible,6815,0,1,1,1,1,0,25854495,55.6760968,12.568337199999998,København,25854494,55.394786,10.3833951,Odense C,16:00:00,2018-08-12,6,True,False,True,1,1
7391572,2018-08-25T16:00:00+02:00,3,3,11768,12.5,100,,False,True,True,True,7000,1393.0,1,169175.0,flexible,6815,0,1,1,1,1,0,25854497,55.6760968,12.568337199999998,København,25854496,55.394786,10.3833951,Odense C,16:00:00,2018-08-25,5,True,False,True,1,1
7391577,2018-08-08T18:00:00+02:00,3,2,145534,12.5,100,,False,True,False,False,11500,,1,161604.0,15_minutes,6590,0,0,1,0,1,0,25854518,55.68783689999999,12.490134800000002,"Vanløse St., København",25854517,55.4028302,10.3877707,"Odense Banegård Center, Banegårdspladsen, Odense, Odense C",18:00:00,2018-08-08,2,True,False,True,1,1
7391583,2018-08-08T15:15:00+02:00,1,1,1304656,12.5,100,,False,True,True,False,7500,,1,48332.0,5_minutes,2095,0,0,0,0,0,0,25854542,56.03136410000001,9.9328805,44 Adelgade,25854541,55.7142127,9.5436879,7 Lille Grundet Hulvej,15:15:00,2018-08-08,2,True,False,False,0,0
